timestamp,btc_price,up_token_price,down_token_price
2026-07-29T13:40:04Z,64306.08,,
2026-07-29T13:40:05Z,64288.00,0.29,0.70
2026-07-29T13:40:06Z,64278.00,0.29,0.71
2026-07-29T13:40:07Z,64268.00,0.28,0.72
2026-07-29T13:40:08Z,64260.90,0.26,0.74
2026-07-29T13:40:09Z,64260.90,0.26,0.74
2026-07-29T13:40:10Z,64264.00,0.26,0.74
2026-07-29T13:40:11Z,64263.99,0.26,0.74
2026-07-29T13:40:12Z,64258.01,0.24,0.76
2026-07-29T13:40:13Z,64254.01,0.23,0.77
2026-07-29T13:40:14Z,64254.01,0.23,0.77
2026-07-29T13:40:15Z,64254.00,0.23,0.77
2026-07-29T13:40:16Z,64254.00,0.23,0.77
2026-07-29T13:40:17Z,64259.99,0.26,0.74
2026-07-29T13:40:18Z,64265.99,0.28,0.72
2026-07-29T13:40:19Z,64265.99,0.30,0.69
2026-07-29T13:40:20Z,64281.99,0.33,0.68
2026-07-29T13:40:21Z,64286.00,0.33,0.68
2026-07-29T13:40:22Z,64296.00,0.35,0.65
2026-07-29T13:40:23Z,64302.00,0.38,0.62
2026-07-29T13:40:24Z,64302.00,0.38,0.62
2026-07-29T13:40:25Z,64302.84,0.32,0.69
2026-07-29T13:40:26Z,64293.82,0.34,0.67
2026-07-29T13:40:27Z,64293.82,0.35,0.65
2026-07-29T13:40:28Z,64306.00,0.34,0.66
2026-07-29T13:40:29Z,64306.00,0.38,0.62
2026-07-29T13:40:30Z,64306.00,0.36,0.64
2026-07-29T13:40:31Z,64305.99,0.36,0.64
2026-07-29T13:40:32Z,64313.99,0.41,0.58
2026-07-29T13:40:33Z,64314.00,0.50,0.50
2026-07-29T13:40:34Z,64313.99,0.39,0.61
2026-07-29T13:40:35Z,64313.99,0.39,0.61
2026-07-29T13:40:36Z,64313.99,0.40,0.60
2026-07-29T13:40:37Z,64317.99,0.41,0.59
2026-07-29T13:40:38Z,64317.99,0.40,0.60
2026-07-29T13:40:39Z,64318.00,0.40,0.60
2026-07-29T13:40:40Z,64318.00,0.38,0.62
2026-07-29T13:40:41Z,64313.99,0.34,0.66
2026-07-29T13:40:42Z,64306.00,0.34,0.66
2026-07-29T13:40:43Z,64304.00,0.33,0.68
2026-07-29T13:40:44Z,64304.00,0.33,0.68
2026-07-29T13:40:45Z,64302.00,0.34,0.66
2026-07-29T13:40:46Z,64302.01,0.34,0.66
2026-07-29T13:40:47Z,64302.01,0.35,0.65
2026-07-29T13:40:48Z,64302.01,0.36,0.64
2026-07-29T13:40:49Z,64311.73,0.36,0.64
2026-07-29T13:40:50Z,64311.73,0.38,0.62
2026-07-29T13:40:51Z,64311.73,0.38,0.62
2026-07-29T13:40:52Z,64311.73,0.34,0.67
2026-07-29T13:40:53Z,64306.00,0.34,0.67
2026-07-29T13:40:54Z,64300.40,0.33,0.68
2026-07-29T13:40:55Z,64300.40,0.33,0.68
2026-07-29T13:40:56Z,64296.01,0.32,0.69
2026-07-29T13:40:57Z,64296.01,0.29,0.70
2026-07-29T13:40:58Z,64293.81,0.29,0.71
2026-07-29T13:40:59Z,64288.01,0.29,0.70
2026-07-29T13:41:00Z,64288.01,0.32,0.69
2026-07-29T13:41:01Z,64294.00,0.31,0.69
2026-07-29T13:41:02Z,64294.00,0.32,0.69
2026-07-29T13:41:03Z,64294.00,0.34,0.67
2026-07-29T13:41:04Z,64294.00,0.33,0.68
2026-07-29T13:41:05Z,64295.98,0.33,0.68
2026-07-29T13:41:06Z,64295.98,0.32,0.69
2026-07-29T13:41:07Z,64295.98,0.29,0.71
2026-07-29T13:41:08Z,64293.81,0.29,0.71
2026-07-29T13:41:09Z,64293.82,0.29,0.71
2026-07-29T13:41:10Z,64302.00,0.30,0.71
2026-07-29T13:41:11Z,64309.99,0.36,0.64
2026-07-29T13:41:12Z,64309.99,0.34,0.66
2026-07-29T13:41:13Z,64309.99,0.34,0.66
2026-07-29T13:41:14Z,64306.00,0.33,0.68
2026-07-29T13:41:15Z,64306.01,0.32,0.69
2026-07-29T13:41:16Z,64300.18,0.29,0.70
2026-07-29T13:41:17Z,64300.18,0.29,0.71
2026-07-29T13:41:18Z,64296.03,0.30,0.69
2026-07-29T13:41:19Z,64296.02,0.29,0.70
2026-07-29T13:41:20Z,64296.01,0.29,0.70
2026-07-29T13:41:21Z,64302.01,0.50,0.66
2026-07-29T13:41:22Z,64323.15,0.41,0.58
2026-07-29T13:41:23Z,64323.15,0.41,0.58
2026-07-29T13:41:24Z,64323.16,0.40,0.60
2026-07-29T13:41:25Z,64323.16,0.38,0.62
2026-07-29T13:41:26Z,64323.15,0.38,0.62
2026-07-29T13:41:27Z,64323.15,0.39,0.61
2026-07-29T13:41:28Z,64323.15,0.40,0.60
2026-07-29T13:41:29Z,64323.16,0.40,0.60
2026-07-29T13:41:30Z,64323.16,0.38,0.62
2026-07-29T13:41:31Z,64316.01,0.32,0.68
2026-07-29T13:41:32Z,64308.00,0.32,0.69
2026-07-29T13:41:33Z,64308.00,0.32,0.69
2026-07-29T13:41:34Z,64308.00,0.30,0.69
2026-07-29T13:41:35Z,64308.01,0.30,0.69
2026-07-29T13:41:36Z,64308.00,0.32,0.69
2026-07-29T13:41:37Z,64322.00,0.40,0.60
2026-07-29T13:41:38Z,64323.83,0.41,0.59
2026-07-29T13:41:39Z,64323.83,0.38,0.62
2026-07-29T13:41:40Z,64323.82,0.38,0.62
2026-07-29T13:41:41Z,64323.82,0.35,0.65
2026-07-29T13:41:42Z,64323.82,0.33,0.68
2026-07-29T13:41:43Z,64314.00,0.33,0.68
2026-07-29T13:41:44Z,64314.01,0.33,0.68
2026-07-29T13:41:45Z,64314.01,0.35,0.65
2026-07-29T13:41:46Z,64314.00,0.35,0.65
2026-07-29T13:41:47Z,64314.00,0.35,0.65
2026-07-29T13:41:48Z,64316.00,0.36,0.64
2026-07-29T13:41:49Z,64315.99,0.35,0.65
2026-07-29T13:41:50Z,64315.99,0.34,0.66
2026-07-29T13:41:51Z,64323.82,0.40,0.60
2026-07-29T13:41:52Z,64323.82,0.35,0.65
2026-07-29T13:41:53Z,64317.44,0.34,0.66
2026-07-29T13:41:54Z,64317.43,0.34,0.67
2026-07-29T13:41:55Z,64320.71,0.36,0.64
2026-07-29T13:41:56Z,64323.99,0.41,0.59
2026-07-29T13:41:57Z,64324.00,0.41,0.59
2026-07-29T13:41:58Z,64324.00,0.40,0.60
2026-07-29T13:41:59Z,64323.99,0.39,0.61
2026-07-29T13:42:00Z,64324.00,0.39,0.61
2026-07-29T13:42:01Z,64334.00,0.45,0.56
2026-07-29T13:42:02Z,64345.99,0.46,0.54
2026-07-29T13:42:03Z,64345.99,0.55,0.46
2026-07-29T13:42:04Z,64360.08,0.56,0.45
2026-07-29T13:42:05Z,64369.87,0.57,0.42
2026-07-29T13:42:06Z,64369.99,0.61,0.39
2026-07-29T13:42:07Z,64372.23,0.64,0.36
2026-07-29T13:42:08Z,64372.23,0.64,0.36
