timestamp,btc_price,up_token_price,down_token_price
2026-08-06T11:45:04Z,64643.63,,
2026-08-06T11:45:05Z,64643.63,0.52,0.48
2026-08-06T11:45:06Z,64644.58,0.55,0.46
2026-08-06T11:45:07Z,64644.59,0.56,0.45
2026-08-06T11:45:08Z,64644.59,0.56,0.45
2026-08-06T11:45:09Z,64644.59,0.56,0.45
2026-08-06T11:45:10Z,64644.59,0.56,0.43
2026-08-06T11:45:11Z,64644.59,0.56,0.45
2026-08-06T11:45:12Z,64644.58,0.56,0.45
2026-08-06T11:45:13Z,64644.58,0.56,0.45
2026-08-06T11:45:14Z,64644.58,0.56,0.45
2026-08-06T11:45:15Z,64644.58,0.55,0.46
2026-08-06T11:45:16Z,64644.58,0.55,0.46
2026-08-06T11:45:17Z,64644.59,0.55,0.46
2026-08-06T11:45:18Z,64644.58,0.55,0.46
2026-08-06T11:45:19Z,64644.58,0.55,0.46
2026-08-06T11:45:20Z,64644.59,0.55,0.46
2026-08-06T11:45:21Z,64644.59,0.54,0.46
2026-08-06T11:45:22Z,64644.58,0.54,0.46
2026-08-06T11:45:23Z,64644.59,0.54,0.46
2026-08-06T11:45:24Z,64644.59,0.54,0.46
2026-08-06T11:45:25Z,64644.59,0.54,0.46
2026-08-06T11:45:26Z,64644.59,0.54,0.46
2026-08-06T11:45:27Z,64644.59,0.54,0.46
2026-08-06T11:45:28Z,64644.58,0.54,0.46
2026-08-06T11:45:29Z,64644.58,0.54,0.46
2026-08-06T11:45:30Z,64644.58,0.54,0.46
2026-08-06T11:45:31Z,64644.58,0.50,0.50
2026-08-06T11:45:32Z,64644.58,0.54,0.46
2026-08-06T11:45:33Z,64644.58,0.54,0.46
2026-08-06T11:45:34Z,64644.58,0.54,0.46
2026-08-06T11:45:35Z,64644.59,0.54,0.46
2026-08-06T11:45:36Z,64644.58,0.55,0.46
2026-08-06T11:45:37Z,64644.59,0.54,0.46
2026-08-06T11:45:38Z,64644.59,0.53,0.47
2026-08-06T11:45:39Z,64644.58,0.53,0.47
2026-08-06T11:45:40Z,64644.58,0.53,0.47
2026-08-06T11:45:41Z,64644.59,0.53,0.47
2026-08-06T11:45:42Z,64644.59,0.50,0.50
2026-08-06T11:45:43Z,64644.59,0.54,0.46
2026-08-06T11:45:44Z,64644.59,0.56,0.45
2026-08-06T11:45:45Z,64644.59,0.56,0.43
2026-08-06T11:45:46Z,64644.59,0.55,0.46
2026-08-06T11:45:47Z,64644.58,0.52,0.48
2026-08-06T11:45:48Z,64644.58,0.53,0.47
2026-08-06T11:45:49Z,64644.58,0.53,0.47
2026-08-06T11:45:50Z,64644.58,0.53,0.47
2026-08-06T11:45:51Z,64644.58,0.50,0.50
2026-08-06T11:45:52Z,64644.58,0.54,0.46
2026-08-06T11:45:53Z,64644.58,0.54,0.46
2026-08-06T11:45:54Z,64644.58,0.54,0.46
2026-08-06T11:45:55Z,64644.59,0.54,0.46
2026-08-06T11:45:56Z,64644.58,0.54,0.46
2026-08-06T11:45:57Z,64644.58,0.54,0.46
2026-08-06T11:45:58Z,64644.58,0.54,0.46
2026-08-06T11:45:59Z,64644.59,0.54,0.46
2026-08-06T11:46:00Z,64644.59,0.54,0.46
2026-08-06T11:46:01Z,64644.59,0.54,0.46
2026-08-06T11:46:02Z,64644.59,0.54,0.46
2026-08-06T11:46:03Z,64644.59,0.54,0.46
2026-08-06T11:46:04Z,64644.59,0.54,0.46
2026-08-06T11:46:05Z,64644.59,0.54,0.46
2026-08-06T11:46:06Z,64644.59,0.54,0.46
2026-08-06T11:46:07Z,64644.59,0.54,0.46
2026-08-06T11:46:08Z,64644.58,0.54,0.46
2026-08-06T11:46:09Z,64644.58,0.54,0.46
2026-08-06T11:46:10Z,64644.58,0.54,0.46
2026-08-06T11:46:11Z,64644.59,0.54,0.46
2026-08-06T11:46:12Z,64644.58,0.52,0.48
2026-08-06T11:46:13Z,64644.59,0.52,0.48
2026-08-06T11:46:14Z,64644.59,0.52,0.48
