timestamp,btc_price,up_token_price,down_token_price
2026-08-09T02:45:05Z,64777.93,,
2026-08-09T02:45:06Z,64777.92,0.43,0.56
2026-08-09T02:45:07Z,64777.92,0.41,0.58
2026-08-09T02:45:08Z,64777.92,0.41,0.58
2026-08-09T02:45:09Z,64777.92,0.41,0.59
2026-08-09T02:45:10Z,64777.92,0.41,0.58
2026-08-09T02:45:11Z,64777.93,0.46,0.54
2026-08-09T02:45:12Z,64777.93,0.46,0.54
2026-08-09T02:45:13Z,64777.92,0.46,0.54
2026-08-09T02:45:14Z,64777.93,0.46,0.55
2026-08-09T02:45:15Z,64777.93,0.46,0.55
2026-08-09T02:45:16Z,64777.93,0.45,0.56
2026-08-09T02:45:17Z,64777.93,0.49,0.51
2026-08-09T02:45:18Z,64779.99,0.49,0.51
2026-08-09T02:45:19Z,64779.99,0.49,0.51
2026-08-09T02:45:20Z,64779.99,0.49,0.51
2026-08-09T02:45:21Z,64779.99,0.46,0.55
2026-08-09T02:45:22Z,64779.99,0.46,0.55
2026-08-09T02:45:23Z,64779.99,0.50,0.50
2026-08-09T02:45:24Z,64780.00,0.49,0.51
2026-08-09T02:45:25Z,64780.00,0.56,0.43
2026-08-09T02:45:26Z,64779.99,0.46,0.53
2026-08-09T02:45:27Z,64780.00,0.45,0.56
2026-08-09T02:45:28Z,64780.00,0.46,0.54
2026-08-09T02:45:29Z,64780.00,0.46,0.54
2026-08-09T02:45:30Z,64780.00,0.49,0.51
2026-08-09T02:45:31Z,64780.00,0.51,0.49
2026-08-09T02:45:32Z,64780.00,0.58,0.41
2026-08-09T02:45:33Z,64784.70,0.60,0.40
2026-08-09T02:45:34Z,64784.71,0.62,0.38
2026-08-09T02:45:35Z,64784.70,0.60,0.40
2026-08-09T02:45:36Z,64784.70,0.56,0.43
2026-08-09T02:45:37Z,64784.70,0.56,0.45
2026-08-09T02:45:38Z,64784.70,0.54,0.46
2026-08-09T02:45:39Z,64784.71,0.54,0.46
2026-08-09T02:45:40Z,64784.71,0.54,0.46
2026-08-09T02:45:41Z,64784.71,0.52,0.48
2026-08-09T02:45:42Z,64784.71,0.48,0.52
2026-08-09T02:45:43Z,64784.71,0.49,0.51
2026-08-09T02:45:44Z,64784.71,0.51,0.49
2026-08-09T02:45:45Z,64787.99,0.61,0.39
2026-08-09T02:45:46Z,64787.99,0.70,0.29
2026-08-09T02:45:47Z,64788.00,0.74,0.26
2026-08-09T02:45:48Z,64789.72,0.74,0.26
2026-08-09T02:45:49Z,64789.72,0.69,0.30
2026-08-09T02:45:50Z,64789.71,0.69,0.30
2026-08-09T02:45:51Z,64789.71,0.70,0.29
2026-08-09T02:45:52Z,64789.72,0.70,0.29
2026-08-09T02:45:53Z,64789.72,0.76,0.24
2026-08-09T02:45:54Z,64789.72,0.76,0.24
2026-08-09T02:45:55Z,64789.71,0.73,0.27
2026-08-09T02:45:56Z,64789.72,0.73,0.27
2026-08-09T02:45:57Z,64789.72,0.80,0.21
2026-08-09T02:45:58Z,64791.02,0.80,0.21
2026-08-09T02:45:59Z,64791.02,0.80,0.21
2026-08-09T02:46:00Z,64791.02,0.80,0.21
2026-08-09T02:46:01Z,64791.02,0.80,0.21
2026-08-09T02:46:02Z,64791.02,0.80,0.21
2026-08-09T02:46:03Z,64791.01,0.80,0.21
2026-08-09T02:46:04Z,64791.02,0.50,0.50
2026-08-09T02:46:05Z,64791.02,0.80,0.21
2026-08-09T02:46:06Z,64791.02,0.81,0.18
2026-08-09T02:46:07Z,64791.02,0.81,0.18
2026-08-09T02:46:08Z,64791.01,0.79,0.21
2026-08-09T02:46:09Z,64791.02,0.79,0.21
2026-08-09T02:46:10Z,64791.02,0.79,0.21
2026-08-09T02:46:11Z,64791.01,0.79,0.21
2026-08-09T02:46:12Z,64791.01,0.79,0.21
2026-08-09T02:46:13Z,64791.02,0.79,0.21
2026-08-09T02:46:14Z,64791.02,0.79,0.21
2026-08-09T02:46:15Z,64791.02,0.80,0.21
2026-08-09T02:46:16Z,64791.02,0.80,0.21
2026-08-09T02:46:17Z,64791.02,0.81,0.18
2026-08-09T02:46:18Z,64791.02,0.81,0.20
2026-08-09T02:46:19Z,64791.02,0.81,0.20
2026-08-09T02:46:20Z,64791.02,0.81,0.20
2026-08-09T02:46:21Z,64791.02,0.81,0.20
2026-08-09T02:46:22Z,64791.02,0.81,0.20
2026-08-09T02:46:23Z,64791.02,0.81,0.20
2026-08-09T02:46:24Z,64791.02,0.81,0.20
2026-08-09T02:46:25Z,64791.02,0.81,0.20
2026-08-09T02:46:26Z,64791.01,0.81,0.20
2026-08-09T02:46:27Z,64791.02,0.81,0.20
2026-08-09T02:46:28Z,64791.02,0.81,0.20
2026-08-09T02:46:29Z,64791.02,0.81,0.18
2026-08-09T02:46:30Z,64791.02,0.81,0.18
2026-08-09T02:46:31Z,64791.02,0.82,0.17
2026-08-09T02:46:32Z,64791.02,0.82,0.17
2026-08-09T02:46:33Z,64791.02,0.82,0.17
2026-08-09T02:46:34Z,64791.02,0.82,0.17
2026-08-09T02:46:35Z,64791.01,0.82,0.17
2026-08-09T02:46:36Z,64791.01,0.82,0.17
2026-08-09T02:46:37Z,64791.02,0.83,0.17
2026-08-09T02:46:38Z,64791.02,0.84,0.15
2026-08-09T02:46:39Z,64791.02,0.83,0.17
2026-08-09T02:46:40Z,64791.02,0.83,0.17
2026-08-09T02:46:41Z,64791.02,0.83,0.17
2026-08-09T02:46:42Z,64791.02,0.80,0.21
2026-08-09T02:46:43Z,64791.02,0.78,0.23
2026-08-09T02:46:44Z,64791.02,0.77,0.23
2026-08-09T02:46:45Z,64791.01,0.77,0.23
2026-08-09T02:46:46Z,64791.02,0.77,0.23
2026-08-09T02:46:47Z,64791.02,0.62,0.38
2026-08-09T02:46:48Z,64791.01,0.60,0.40
2026-08-09T02:46:49Z,64791.01,0.60,0.40
