timestamp,btc_price,up_token_price,down_token_price
2026-08-08T22:00:05Z,65026.01,,
2026-08-08T22:00:06Z,65030.00,0.79,0.21
2026-08-08T22:00:07Z,65029.99,0.77,0.23
2026-08-08T22:00:08Z,65029.99,0.76,0.24
2026-08-08T22:00:09Z,65030.00,0.74,0.26
2026-08-08T22:00:10Z,65030.00,0.73,0.27
2026-08-08T22:00:11Z,65023.55,0.67,0.34
2026-08-08T22:00:12Z,65023.55,0.60,0.40
2026-08-08T22:00:13Z,65023.55,0.57,0.42
2026-08-08T22:00:14Z,65023.55,0.60,0.40
2026-08-08T22:00:15Z,65023.55,0.61,0.39
2026-08-08T22:00:16Z,65016.30,0.50,0.50
2026-08-08T22:00:17Z,65016.30,0.53,0.47
2026-08-08T22:00:18Z,65016.25,0.53,0.47
2026-08-08T22:00:19Z,65016.25,0.53,0.47
2026-08-08T22:00:20Z,65016.26,0.53,0.47
2026-08-08T22:00:21Z,65016.26,0.49,0.51
2026-08-08T22:00:22Z,65016.25,0.52,0.48
2026-08-08T22:00:23Z,65016.25,0.52,0.48
2026-08-08T22:00:24Z,65016.26,0.53,0.47
2026-08-08T22:00:25Z,65016.26,0.53,0.47
2026-08-08T22:00:26Z,65016.26,0.53,0.47
2026-08-08T22:00:27Z,65016.26,0.53,0.47
2026-08-08T22:00:28Z,65016.26,0.53,0.47
2026-08-08T22:00:29Z,65016.25,0.53,0.47
2026-08-08T22:00:30Z,65016.25,0.53,0.47
2026-08-08T22:00:31Z,65016.26,0.67,0.34
2026-08-08T22:00:32Z,65016.25,0.60,0.40
2026-08-08T22:00:33Z,65016.25,0.60,0.40
2026-08-08T22:00:34Z,65016.25,0.58,0.41
2026-08-08T22:00:35Z,65016.26,0.57,0.42
2026-08-08T22:00:36Z,65016.26,0.57,0.42
2026-08-08T22:00:37Z,65016.26,0.50,0.50
2026-08-08T22:00:38Z,65016.26,0.57,0.42
2026-08-08T22:00:39Z,65016.26,0.59,0.41
