timestamp,btc_price,up_token_price,down_token_price
2026-08-01T19:45:04Z,62472.00,,
2026-08-01T19:45:05Z,62475.07,0.64,0.36
2026-08-01T19:45:06Z,62479.99,0.64,0.36
2026-08-01T19:45:07Z,62479.99,0.58,0.41
2026-08-01T19:45:08Z,62480.00,0.62,0.38
2026-08-01T19:45:09Z,62480.00,0.61,0.39
2026-08-01T19:45:10Z,62480.00,0.61,0.39
2026-08-01T19:45:11Z,62479.99,0.62,0.38
2026-08-01T19:45:12Z,62479.99,0.61,0.39
2026-08-01T19:45:13Z,62479.99,0.64,0.36
2026-08-01T19:45:14Z,62479.99,0.52,0.48
2026-08-01T19:45:15Z,62474.01,0.56,0.45
2026-08-01T19:45:16Z,62474.01,0.56,0.43
2026-08-01T19:45:17Z,62474.00,0.56,0.43
2026-08-01T19:45:18Z,62474.01,0.56,0.43
2026-08-01T19:45:19Z,62474.01,0.56,0.43
2026-08-01T19:45:20Z,62474.01,0.55,0.46
2026-08-01T19:45:21Z,62474.01,0.56,0.43
2026-08-01T19:45:22Z,62474.00,0.56,0.43
2026-08-01T19:45:23Z,62474.00,0.56,0.43
2026-08-01T19:45:24Z,62474.00,0.56,0.43
2026-08-01T19:45:25Z,62474.01,0.56,0.43
2026-08-01T19:45:26Z,62474.01,0.57,0.42
2026-08-01T19:45:27Z,62474.01,0.59,0.41
2026-08-01T19:45:28Z,62474.01,0.59,0.41
2026-08-01T19:45:29Z,62474.01,0.58,0.41
2026-08-01T19:45:30Z,62474.01,0.58,0.41
2026-08-01T19:45:31Z,62474.00,0.57,0.42
2026-08-01T19:45:32Z,62474.00,0.57,0.42
2026-08-01T19:45:33Z,62474.01,0.57,0.42
2026-08-01T19:45:34Z,62474.00,0.56,0.43
2026-08-01T19:45:36Z,62474.00,0.69,0.32
2026-08-01T19:45:37Z,62479.99,0.71,0.29
2026-08-01T19:45:38Z,62479.99,0.71,0.29
2026-08-01T19:45:39Z,62479.99,0.64,0.36
2026-08-01T19:45:40Z,62480.00,0.68,0.33
2026-08-01T19:45:41Z,62480.00,0.69,0.32
2026-08-01T19:45:42Z,62481.40,0.68,0.33
2026-08-01T19:45:43Z,62481.40,0.69,0.30
2026-08-01T19:45:44Z,62482.55,0.69,0.30
2026-08-01T19:45:45Z,62482.55,0.69,0.30
2026-08-01T19:45:46Z,62482.55,0.76,0.24
2026-08-01T19:45:47Z,62490.49,0.76,0.24
2026-08-01T19:45:48Z,62490.79,0.76,0.24
2026-08-01T19:45:49Z,62490.79,0.77,0.23
