timestamp,btc_price,up_token_price,down_token_price
2026-07-31T08:10:04Z,63862.01,,
2026-07-31T08:10:05Z,63862.01,0.54,0.46
2026-07-31T08:10:06Z,63862.01,0.54,0.46
2026-07-31T08:10:07Z,63862.01,0.53,0.47
2026-07-31T08:10:08Z,63862.01,0.52,0.48
2026-07-31T08:10:09Z,63862.01,0.52,0.48
2026-07-31T08:10:10Z,63862.01,0.52,0.48
2026-07-31T08:10:11Z,63862.01,0.52,0.48
2026-07-31T08:10:12Z,63862.01,0.56,0.45
2026-07-31T08:10:13Z,63862.01,0.56,0.45
2026-07-31T08:10:15Z,63862.00,0.48,0.52
2026-07-31T08:10:16Z,63862.01,0.47,0.53
2026-07-31T08:10:17Z,63862.01,0.46,0.54
2026-07-31T08:10:18Z,63862.00,0.47,0.53
2026-07-31T08:10:19Z,63862.01,0.48,0.52
2026-07-31T08:10:20Z,63862.00,0.52,0.48
2026-07-31T08:10:21Z,63866.00,0.60,0.40
2026-07-31T08:10:22Z,63866.00,0.60,0.40
2026-07-31T08:10:23Z,63866.00,0.60,0.40
2026-07-31T08:10:24Z,63866.00,0.65,0.35
2026-07-31T08:10:25Z,63874.99,0.68,0.33
2026-07-31T08:10:26Z,63874.99,0.68,0.33
2026-07-31T08:10:27Z,63874.99,0.67,0.34
2026-07-31T08:10:28Z,63874.99,0.67,0.34
2026-07-31T08:10:29Z,63874.99,0.76,0.24
2026-07-31T08:10:30Z,63896.00,0.79,0.21
2026-07-31T08:10:31Z,63896.00,0.79,0.21
2026-07-31T08:10:32Z,63896.00,0.79,0.21
2026-07-31T08:10:33Z,63896.00,0.50,0.50
2026-07-31T08:10:34Z,63896.00,0.77,0.23
2026-07-31T08:10:35Z,63896.00,0.76,0.24
2026-07-31T08:10:36Z,63896.00,0.76,0.24
2026-07-31T08:10:37Z,63896.00,0.76,0.24
2026-07-31T08:10:38Z,63896.00,0.69,0.31
2026-07-31T08:10:39Z,63886.32,0.67,0.34
2026-07-31T08:10:40Z,63886.13,0.68,0.33
2026-07-31T08:10:41Z,63886.12,0.66,0.34
2026-07-31T08:10:42Z,63886.12,0.69,0.32
2026-07-31T08:10:43Z,63886.13,0.69,0.30
2026-07-31T08:10:44Z,63886.13,0.69,0.30
2026-07-31T08:10:45Z,63886.13,0.69,0.30
2026-07-31T08:10:46Z,63886.12,0.69,0.30
2026-07-31T08:10:47Z,63886.12,0.69,0.30
2026-07-31T08:10:48Z,63886.13,0.69,0.30
2026-07-31T08:10:49Z,63886.13,0.69,0.30
2026-07-31T08:10:50Z,63886.13,0.69,0.30
2026-07-31T08:10:51Z,63886.13,0.69,0.30
2026-07-31T08:10:52Z,63886.13,0.70,0.29
2026-07-31T08:10:53Z,63886.13,0.70,0.29
2026-07-31T08:10:54Z,63896.00,0.80,0.21
2026-07-31T08:10:55Z,63896.00,0.81,0.20
2026-07-31T08:10:56Z,63899.19,0.81,0.18
2026-07-31T08:10:57Z,63899.19,0.50,0.50
2026-07-31T08:10:58Z,63899.19,0.80,0.21
2026-07-31T08:10:59Z,63899.19,0.81,0.20
2026-07-31T08:11:00Z,63899.19,0.81,0.18
2026-07-31T08:11:01Z,63899.19,0.81,0.18
2026-07-31T08:11:02Z,63899.19,0.81,0.20
2026-07-31T08:11:03Z,63899.19,0.81,0.20
2026-07-31T08:11:04Z,63899.19,0.81,0.20
2026-07-31T08:11:05Z,63902.39,0.84,0.15
2026-07-31T08:11:06Z,63905.99,0.84,0.15
