timestamp,btc_price,up_token_price,down_token_price
2026-08-06T02:05:04Z,64568.97,,
2026-08-06T02:05:05Z,64568.98,0.55,0.46
2026-08-06T02:05:06Z,64568.98,0.50,0.50
2026-08-06T02:05:07Z,64569.29,0.58,0.41
2026-08-06T02:05:08Z,64574.29,0.62,0.38
2026-08-06T02:05:09Z,64574.29,0.60,0.40
2026-08-06T02:05:10Z,64574.29,0.59,0.41
2026-08-06T02:05:11Z,64574.29,0.61,0.39
2026-08-06T02:05:12Z,64574.28,0.60,0.40
2026-08-06T02:05:13Z,64574.28,0.59,0.41
2026-08-06T02:05:14Z,64574.28,0.59,0.41
2026-08-06T02:05:15Z,64574.29,0.59,0.41
2026-08-06T02:05:16Z,64574.29,0.61,0.39
2026-08-06T02:05:17Z,64574.28,0.61,0.39
2026-08-06T02:05:18Z,64574.29,0.61,0.39
2026-08-06T02:05:19Z,64574.29,0.62,0.38
2026-08-06T02:05:20Z,64574.28,0.62,0.38
2026-08-06T02:05:21Z,64574.28,0.62,0.38
2026-08-06T02:05:22Z,64574.28,0.61,0.39
2026-08-06T02:05:23Z,64577.62,0.67,0.33
2026-08-06T02:05:24Z,64577.62,0.69,0.32
2026-08-06T02:05:25Z,64577.63,0.50,0.36
2026-08-06T02:05:26Z,64577.63,0.61,0.39
2026-08-06T02:05:27Z,64577.63,0.65,0.35
2026-08-06T02:05:28Z,64577.62,0.69,0.32
2026-08-06T02:05:29Z,64577.63,0.61,0.39
2026-08-06T02:05:30Z,64577.63,0.60,0.40
2026-08-06T02:05:31Z,64577.62,0.60,0.40
2026-08-06T02:05:32Z,64571.77,0.52,0.48
2026-08-06T02:05:33Z,64571.76,0.52,0.48
2026-08-06T02:05:34Z,64571.77,0.53,0.47
2026-08-06T02:05:35Z,64571.77,0.54,0.46
2026-08-06T02:05:36Z,64571.77,0.54,0.46
2026-08-06T02:05:37Z,64571.77,0.54,0.46
2026-08-06T02:05:38Z,64571.77,0.54,0.46
2026-08-06T02:05:39Z,64571.76,0.54,0.46
2026-08-06T02:05:40Z,64571.76,0.55,0.46
2026-08-06T02:05:41Z,64571.77,0.55,0.46
2026-08-06T02:05:42Z,64571.77,0.52,0.48
2026-08-06T02:05:43Z,64570.00,0.52,0.48
2026-08-06T02:05:44Z,64570.01,0.51,0.49
2026-08-06T02:05:45Z,64570.01,0.51,0.49
2026-08-06T02:05:46Z,64568.01,0.50,0.59
2026-08-06T02:05:47Z,64560.00,0.36,0.64
2026-08-06T02:05:48Z,64559.99,0.36,0.64
2026-08-06T02:05:49Z,64559.99,0.38,0.62
2026-08-06T02:05:50Z,64560.00,0.36,0.64
2026-08-06T02:05:51Z,64560.00,0.36,0.64
2026-08-06T02:05:52Z,64560.00,0.36,0.64
2026-08-06T02:05:53Z,64559.99,0.36,0.64
2026-08-06T02:05:54Z,64559.98,0.36,0.64
2026-08-06T02:05:55Z,64559.98,0.36,0.64
2026-08-06T02:05:56Z,64559.98,0.36,0.64
2026-08-06T02:05:57Z,64559.99,0.38,0.62
2026-08-06T02:05:58Z,64559.99,0.41,0.59
2026-08-06T02:05:59Z,64559.99,0.42,0.57
2026-08-06T02:06:00Z,64559.99,0.45,0.56
2026-08-06T02:06:01Z,64559.99,0.46,0.54
2026-08-06T02:06:02Z,64559.98,0.46,0.54
2026-08-06T02:06:03Z,64559.99,0.46,0.54
2026-08-06T02:06:04Z,64559.99,0.46,0.55
2026-08-06T02:06:05Z,64559.99,0.43,0.56
2026-08-06T02:06:06Z,64559.99,0.43,0.56
2026-08-06T02:06:07Z,64559.99,0.43,0.56
2026-08-06T02:06:08Z,64559.99,0.43,0.56
2026-08-06T02:06:09Z,64559.99,0.43,0.56
2026-08-06T02:06:10Z,64559.98,0.45,0.56
2026-08-06T02:06:11Z,64559.98,0.45,0.56
2026-08-06T02:06:12Z,64559.98,0.56,0.44
2026-08-06T02:06:13Z,64566.62,0.57,0.42
2026-08-06T02:06:14Z,64571.72,0.59,0.41
2026-08-06T02:06:15Z,64571.71,0.55,0.46
2026-08-06T02:06:16Z,64571.71,0.54,0.46
2026-08-06T02:06:17Z,64571.71,0.52,0.48
2026-08-06T02:06:18Z,64568.00,0.43,0.56
2026-08-06T02:06:19Z,64566.01,0.43,0.56
