timestamp,btc_price,up_token_price,down_token_price
2026-07-30T13:40:04Z,64726.01,,
2026-07-30T13:40:05Z,64726.00,0.45,0.56
2026-07-30T13:40:06Z,64725.32,0.42,0.57
2026-07-30T13:40:07Z,64720.00,0.38,0.62
2026-07-30T13:40:08Z,64720.00,0.35,0.65
2026-07-30T13:40:09Z,64714.00,0.35,0.65
2026-07-30T13:40:10Z,64710.00,0.32,0.69
2026-07-30T13:40:11Z,64698.01,0.29,0.70
2026-07-30T13:40:12Z,64698.01,0.29,0.70
2026-07-30T13:40:13Z,64698.01,0.29,0.70
2026-07-30T13:40:14Z,64698.01,0.29,0.70
2026-07-30T13:40:15Z,64698.00,0.34,0.67
2026-07-30T13:40:16Z,64707.99,0.35,0.65
2026-07-30T13:40:17Z,64706.01,0.33,0.68
2026-07-30T13:40:18Z,64704.01,0.33,0.68
2026-07-30T13:40:19Z,64704.01,0.33,0.68
2026-07-30T13:40:20Z,64704.00,0.33,0.68
2026-07-30T13:40:21Z,64704.00,0.33,0.68
2026-07-30T13:40:22Z,64702.34,0.32,0.69
2026-07-30T13:40:23Z,64702.35,0.35,0.65
2026-07-30T13:40:24Z,64702.35,0.35,0.65
2026-07-30T13:40:25Z,64702.35,0.35,0.65
2026-07-30T13:40:26Z,64702.35,0.35,0.65
2026-07-30T13:40:27Z,64702.35,0.36,0.64
2026-07-30T13:40:28Z,64702.34,0.36,0.64
2026-07-30T13:40:29Z,64702.34,0.50,0.50
2026-07-30T13:40:30Z,64707.99,0.38,0.62
2026-07-30T13:40:31Z,64711.15,0.39,0.61
2026-07-30T13:40:32Z,64711.15,0.38,0.62
2026-07-30T13:40:33Z,64711.16,0.36,0.64
2026-07-30T13:40:34Z,64711.16,0.34,0.67
2026-07-30T13:40:35Z,64707.98,0.27,0.73
2026-07-30T13:40:37Z,64690.00,0.26,0.74
2026-07-30T13:40:38Z,64690.00,0.26,0.74
2026-07-30T13:40:39Z,64690.00,0.26,0.74
2026-07-30T13:40:40Z,64689.21,0.26,0.74
2026-07-30T13:40:41Z,64689.21,0.27,0.73
2026-07-30T13:40:42Z,64689.02,0.26,0.74
2026-07-30T13:40:43Z,64689.03,0.26,0.74
2026-07-30T13:40:44Z,64689.03,0.28,0.72
2026-07-30T13:40:45Z,64689.03,0.33,0.67
2026-07-30T13:40:46Z,64702.00,0.34,0.66
2026-07-30T13:40:47Z,64702.00,0.36,0.64
2026-07-30T13:40:48Z,64710.01,0.39,0.61
2026-07-30T13:40:49Z,64710.01,0.40,0.60
2026-07-30T13:40:50Z,64710.01,0.41,0.58
2026-07-30T13:40:51Z,64715.99,0.42,0.57
2026-07-30T13:40:52Z,64716.00,0.41,0.58
2026-07-30T13:40:53Z,64714.09,0.36,0.64
2026-07-30T13:40:54Z,64714.09,0.36,0.64
2026-07-30T13:40:55Z,64714.10,0.41,0.58
2026-07-30T13:40:56Z,64729.91,0.48,0.52
2026-07-30T13:40:57Z,64733.99,0.50,0.50
2026-07-30T13:40:58Z,64732.00,0.46,0.54
2026-07-30T13:40:59Z,64732.00,0.46,0.54
2026-07-30T13:41:00Z,64732.00,0.46,0.55
2026-07-30T13:41:01Z,64732.00,0.45,0.56
2026-07-30T13:41:02Z,64728.66,0.45,0.55
2026-07-30T13:41:03Z,64728.67,0.47,0.53
2026-07-30T13:41:04Z,64728.67,0.46,0.54
2026-07-30T13:41:05Z,64733.08,0.46,0.54
2026-07-30T13:41:06Z,64728.70,0.43,0.56
2026-07-30T13:41:07Z,64728.70,0.43,0.56
2026-07-30T13:41:08Z,64728.70,0.45,0.56
2026-07-30T13:41:09Z,64733.99,0.50,0.50
2026-07-30T13:41:10Z,64733.99,0.49,0.51
2026-07-30T13:41:11Z,64736.00,0.43,0.57
2026-07-30T13:41:12Z,64730.45,0.48,0.52
2026-07-30T13:41:13Z,64730.45,0.48,0.52
2026-07-30T13:41:14Z,64730.45,0.45,0.56
2026-07-30T13:41:15Z,64730.46,0.43,0.56
2026-07-30T13:41:16Z,64730.46,0.43,0.56
2026-07-30T13:41:17Z,64729.78,0.46,0.54
2026-07-30T13:41:18Z,64729.78,0.47,0.53
2026-07-30T13:41:19Z,64729.78,0.47,0.53
2026-07-30T13:41:20Z,64731.99,0.50,0.50
2026-07-30T13:41:21Z,64760.00,0.64,0.36
2026-07-30T13:41:22Z,64778.21,0.71,0.29
2026-07-30T13:41:23Z,64778.21,0.73,0.27
2026-07-30T13:41:24Z,64803.08,0.80,0.21
2026-07-30T13:41:25Z,64803.09,0.81,0.20
2026-07-30T13:41:26Z,64803.08,0.81,0.18
2026-07-30T13:41:27Z,64807.51,0.82,0.17
2026-07-30T13:41:28Z,64807.51,0.82,0.17
2026-07-30T13:41:29Z,64807.99,0.85,0.15
2026-07-30T13:41:30Z,64819.16,0.50,0.50
2026-07-30T13:41:31Z,64814.00,0.83,0.17
2026-07-30T13:41:32Z,64806.24,0.81,0.20
2026-07-30T13:41:33Z,64806.00,0.81,0.20
2026-07-30T13:41:34Z,64806.00,0.79,0.21
2026-07-30T13:41:35Z,64800.00,0.77,0.23
2026-07-30T13:41:36Z,64796.01,0.76,0.24
2026-07-30T13:41:37Z,64796.00,0.78,0.23
2026-07-30T13:41:38Z,64796.00,0.78,0.23
2026-07-30T13:41:39Z,64796.00,0.78,0.23
2026-07-30T13:41:40Z,64794.01,0.81,0.18
2026-07-30T13:41:41Z,64802.19,0.81,0.18
2026-07-30T13:41:42Z,64802.19,0.82,0.17
2026-07-30T13:41:43Z,64802.18,0.83,0.17
2026-07-30T13:41:44Z,64805.99,0.83,0.17
2026-07-30T13:41:45Z,64796.06,0.81,0.18
2026-07-30T13:41:46Z,64796.01,0.81,0.18
2026-07-30T13:41:47Z,64796.01,0.81,0.18
2026-07-30T13:41:48Z,64796.01,0.81,0.18
2026-07-30T13:41:49Z,64796.00,0.81,0.18
2026-07-30T13:41:50Z,64796.01,0.81,0.18
2026-07-30T13:41:51Z,64796.00,0.81,0.18
2026-07-30T13:41:52Z,64796.01,0.81,0.18
2026-07-30T13:41:53Z,64796.01,0.81,0.18
2026-07-30T13:41:54Z,64796.01,0.81,0.18
2026-07-30T13:41:55Z,64796.00,0.80,0.21
2026-07-30T13:41:56Z,64796.00,0.81,0.20
2026-07-30T13:41:57Z,64796.00,0.81,0.20
2026-07-30T13:41:58Z,64796.01,0.81,0.20
2026-07-30T13:41:59Z,64796.01,0.81,0.20
2026-07-30T13:42:00Z,64796.01,0.81,0.18
2026-07-30T13:42:01Z,64796.01,0.82,0.17
