timestamp,btc_price,up_token_price,down_token_price
2026-07-13T11:30:04Z,63014.01,,
2026-07-13T11:30:05Z,63014.01,0.43,0.56
2026-07-13T11:30:06Z,63014.00,0.43,0.56
2026-07-13T11:30:07Z,63014.01,0.46,0.55
2026-07-13T11:30:08Z,63019.70,0.46,0.54
2026-07-13T11:30:09Z,63019.70,0.46,0.54
2026-07-13T11:30:10Z,63020.37,0.46,0.54
2026-07-13T11:30:11Z,63020.37,0.46,0.54
2026-07-13T11:30:12Z,63022.24,0.46,0.54
2026-07-13T11:30:13Z,63027.94,0.49,0.51
2026-07-13T11:30:14Z,63027.94,0.49,0.51
2026-07-13T11:30:15Z,63027.94,0.49,0.51
2026-07-13T11:30:16Z,63027.94,0.46,0.55
2026-07-13T11:30:17Z,63025.44,0.46,0.55
2026-07-13T11:30:18Z,63022.02,0.46,0.55
2026-07-13T11:30:19Z,63022.02,0.43,0.56
2026-07-13T11:30:20Z,63022.00,0.43,0.56
2026-07-13T11:30:21Z,63022.01,0.43,0.56
2026-07-13T11:30:22Z,63022.00,0.43,0.56
2026-07-13T11:30:23Z,63022.00,0.43,0.56
2026-07-13T11:30:24Z,63022.00,0.43,0.56
2026-07-13T11:30:25Z,63022.00,0.46,0.55
2026-07-13T11:30:26Z,63022.01,0.46,0.55
2026-07-13T11:30:27Z,63022.00,0.46,0.55
2026-07-13T11:30:28Z,63022.00,0.46,0.55
2026-07-13T11:30:29Z,63022.01,0.46,0.55
2026-07-13T11:30:30Z,63022.01,0.46,0.55
2026-07-13T11:30:31Z,63022.00,0.46,0.55
2026-07-13T11:30:32Z,63022.01,0.46,0.55
2026-07-13T11:30:33Z,63022.01,0.46,0.54
2026-07-13T11:30:34Z,63022.01,0.46,0.54
2026-07-13T11:30:35Z,63022.00,0.46,0.54
2026-07-13T11:30:36Z,63022.00,0.46,0.54
2026-07-13T11:30:37Z,63022.01,0.46,0.54
2026-07-13T11:30:38Z,63022.01,0.46,0.54
2026-07-13T11:30:39Z,63022.01,0.46,0.54
2026-07-13T11:30:40Z,63022.00,0.46,0.54
2026-07-13T11:30:41Z,63022.00,0.46,0.54
2026-07-13T11:30:42Z,63022.01,0.46,0.54
2026-07-13T11:30:43Z,63022.01,0.46,0.54
2026-07-13T11:30:44Z,63022.01,0.46,0.54
2026-07-13T11:30:45Z,63022.01,0.46,0.54
2026-07-13T11:30:46Z,63022.01,0.46,0.54
2026-07-13T11:30:47Z,63022.01,0.46,0.54
2026-07-13T11:30:48Z,63022.01,0.46,0.54
2026-07-13T11:30:49Z,63022.01,0.46,0.54
2026-07-13T11:30:50Z,63022.00,0.46,0.54
2026-07-13T11:30:51Z,63022.01,0.46,0.54
2026-07-13T11:30:52Z,63022.00,0.46,0.54
2026-07-13T11:30:53Z,63020.57,0.46,0.54
2026-07-13T11:30:54Z,63020.57,0.46,0.54
2026-07-13T11:30:55Z,63020.57,0.46,0.54
2026-07-13T11:30:56Z,63020.57,0.46,0.54
2026-07-13T11:30:57Z,63020.57,0.46,0.54
