timestamp,btc_price,up_token_price,down_token_price
2026-07-17T16:15:05Z,63454.00,,
2026-07-17T16:15:06Z,63454.01,0.42,0.57
2026-07-17T16:15:07Z,63452.01,0.42,0.57
2026-07-17T16:15:08Z,63444.00,0.42,0.57
2026-07-17T16:15:09Z,63436.00,0.41,0.58
2026-07-17T16:15:10Z,63436.00,0.40,0.60
2026-07-17T16:15:11Z,63436.01,0.41,0.59
2026-07-17T16:15:12Z,63436.01,0.40,0.60
2026-07-17T16:15:13Z,63436.01,0.40,0.60
2026-07-17T16:15:14Z,63436.01,0.41,0.59
2026-07-17T16:15:15Z,63436.00,0.41,0.59
2026-07-17T16:15:16Z,63436.00,0.40,0.60
2026-07-17T16:15:17Z,63428.49,0.40,0.60
2026-07-17T16:15:18Z,63428.49,0.39,0.61
2026-07-17T16:15:19Z,63428.50,0.40,0.60
2026-07-17T16:15:20Z,63436.00,0.41,0.59
2026-07-17T16:15:21Z,63436.06,0.41,0.58
2026-07-17T16:15:22Z,63434.65,0.41,0.59
2026-07-17T16:15:23Z,63434.65,0.41,0.58
2026-07-17T16:15:24Z,63434.65,0.41,0.59
2026-07-17T16:15:25Z,63430.01,0.40,0.60
2026-07-17T16:15:26Z,63430.01,0.40,0.60
2026-07-17T16:15:27Z,63430.00,0.40,0.60
2026-07-17T16:15:28Z,63428.51,0.40,0.60
2026-07-17T16:15:29Z,63428.51,0.40,0.60
2026-07-17T16:15:30Z,63428.51,0.40,0.60
2026-07-17T16:15:31Z,63428.51,0.41,0.59
2026-07-17T16:15:32Z,63428.51,0.41,0.59
2026-07-17T16:15:33Z,63428.50,0.41,0.59
2026-07-17T16:15:34Z,63428.51,0.41,0.59
2026-07-17T16:15:35Z,63428.51,0.41,0.59
2026-07-17T16:15:36Z,63428.51,0.41,0.59
2026-07-17T16:15:37Z,63428.50,0.41,0.59
2026-07-17T16:15:38Z,63428.51,0.41,0.59
2026-07-17T16:15:39Z,63431.22,0.40,0.60
2026-07-17T16:15:40Z,63431.23,0.40,0.60
2026-07-17T16:15:41Z,63431.23,0.40,0.60
2026-07-17T16:15:42Z,63431.23,0.39,0.61
2026-07-17T16:15:43Z,63430.02,0.39,0.61
2026-07-17T16:15:44Z,63430.02,0.40,0.60
2026-07-17T16:15:45Z,63430.02,0.40,0.60
2026-07-17T16:15:46Z,63430.02,0.40,0.60
2026-07-17T16:15:47Z,63430.02,0.40,0.60
2026-07-17T16:15:48Z,63430.02,0.40,0.60
2026-07-17T16:15:49Z,63430.01,0.41,0.58
2026-07-17T16:15:50Z,63430.01,0.41,0.58
2026-07-17T16:15:51Z,63430.01,0.41,0.59
2026-07-17T16:15:52Z,63430.02,0.41,0.59
2026-07-17T16:15:53Z,63430.02,0.41,0.59
2026-07-17T16:15:54Z,63430.02,0.41,0.59
2026-07-17T16:15:55Z,63423.66,0.39,0.61
2026-07-17T16:15:56Z,63423.66,0.40,0.60
2026-07-17T16:15:57Z,63423.65,0.40,0.60
2026-07-17T16:15:58Z,63423.65,0.40,0.60
2026-07-17T16:15:59Z,63430.00,0.40,0.60
2026-07-17T16:16:00Z,63430.00,0.41,0.59
2026-07-17T16:16:01Z,63430.00,0.41,0.59
2026-07-17T16:16:02Z,63430.00,0.41,0.59
2026-07-17T16:16:03Z,63430.00,0.41,0.58
2026-07-17T16:16:04Z,63445.99,0.42,0.57
2026-07-17T16:16:05Z,63447.54,0.42,0.57
2026-07-17T16:16:06Z,63449.28,0.46,0.55
2026-07-17T16:16:07Z,63449.28,0.43,0.56
2026-07-17T16:16:08Z,63442.59,0.43,0.56
2026-07-17T16:16:09Z,63442.60,0.43,0.56
2026-07-17T16:16:10Z,63442.60,0.43,0.56
2026-07-17T16:16:11Z,63442.60,0.43,0.56
2026-07-17T16:16:12Z,63442.60,0.43,0.56
2026-07-17T16:16:13Z,63442.59,0.43,0.56
2026-07-17T16:16:14Z,63442.59,0.43,0.56
2026-07-17T16:16:15Z,63442.60,0.43,0.56
2026-07-17T16:16:16Z,63448.12,0.46,0.55
2026-07-17T16:16:17Z,63448.12,0.45,0.56
2026-07-17T16:16:18Z,63449.99,0.45,0.56
2026-07-17T16:16:19Z,63450.00,0.45,0.56
2026-07-17T16:16:20Z,63450.00,0.45,0.56
2026-07-17T16:16:21Z,63450.00,0.46,0.55
2026-07-17T16:16:22Z,63444.00,0.42,0.57
2026-07-17T16:16:23Z,63444.00,0.42,0.57
2026-07-17T16:16:24Z,63444.01,0.42,0.57
2026-07-17T16:16:25Z,63444.01,0.42,0.57
2026-07-17T16:16:26Z,63444.01,0.42,0.57
2026-07-17T16:16:27Z,63444.01,0.43,0.56
2026-07-17T16:16:28Z,63444.00,0.43,0.56
2026-07-17T16:16:29Z,63444.01,0.43,0.56
2026-07-17T16:16:30Z,63444.00,0.43,0.56
2026-07-17T16:16:31Z,63444.00,0.45,0.56
2026-07-17T16:16:32Z,63444.01,0.46,0.55
2026-07-17T16:16:33Z,63448.79,0.46,0.55
2026-07-17T16:16:34Z,63448.79,0.45,0.56
2026-07-17T16:16:35Z,63448.79,0.43,0.56
2026-07-17T16:16:36Z,63446.01,0.43,0.56
2026-07-17T16:16:37Z,63446.00,0.41,0.58
2026-07-17T16:16:38Z,63440.01,0.40,0.60
2026-07-17T16:16:39Z,63438.01,0.39,0.61
2026-07-17T16:16:40Z,63438.01,0.39,0.61
2026-07-17T16:16:41Z,63438.00,0.39,0.61
2026-07-17T16:16:42Z,63435.69,0.39,0.61
2026-07-17T16:16:43Z,63435.69,0.39,0.61
2026-07-17T16:16:44Z,63435.68,0.39,0.61
2026-07-17T16:16:45Z,63435.68,0.38,0.62
2026-07-17T16:16:46Z,63435.67,0.36,0.64
2026-07-17T16:16:47Z,63434.00,0.36,0.64
2026-07-17T16:16:48Z,63434.01,0.39,0.61
2026-07-17T16:16:49Z,63434.01,0.39,0.61
2026-07-17T16:16:50Z,63434.01,0.39,0.61
2026-07-17T16:16:51Z,63434.00,0.39,0.61
2026-07-17T16:16:52Z,63434.01,0.39,0.61
2026-07-17T16:16:53Z,63434.01,0.39,0.61
2026-07-17T16:16:54Z,63434.00,0.39,0.61
2026-07-17T16:16:55Z,63434.00,0.39,0.61
2026-07-17T16:16:56Z,63434.01,0.38,0.62
2026-07-17T16:16:57Z,63434.00,0.36,0.64
2026-07-17T16:16:58Z,63430.00,0.36,0.64
2026-07-17T16:16:59Z,63430.00,0.36,0.64
2026-07-17T16:17:00Z,63430.01,0.34,0.66
2026-07-17T16:17:01Z,63430.01,0.34,0.66
2026-07-17T16:17:02Z,63430.00,0.38,0.62
2026-07-17T16:17:03Z,63443.99,0.42,0.57
2026-07-17T16:17:04Z,63444.00,0.42,0.57
2026-07-17T16:17:05Z,63444.00,0.42,0.57
2026-07-17T16:17:06Z,63445.99,0.43,0.56
2026-07-17T16:17:07Z,63446.00,0.43,0.56
2026-07-17T16:17:08Z,63445.99,0.43,0.56
2026-07-17T16:17:09Z,63445.99,0.43,0.56
2026-07-17T16:17:10Z,63446.00,0.43,0.56
2026-07-17T16:17:11Z,63445.99,0.43,0.56
2026-07-17T16:17:12Z,63452.23,0.46,0.54
2026-07-17T16:17:13Z,63464.00,0.47,0.53
2026-07-17T16:17:14Z,63465.99,0.47,0.53
2026-07-17T16:17:15Z,63465.99,0.49,0.51
2026-07-17T16:17:16Z,63469.99,0.52,0.48
2026-07-17T16:17:17Z,63473.99,0.52,0.48
2026-07-17T16:17:18Z,63477.85,0.52,0.48
2026-07-17T16:17:19Z,63477.84,0.52,0.48
2026-07-17T16:17:20Z,63477.84,0.52,0.48
2026-07-17T16:17:21Z,63477.85,0.53,0.47
2026-07-17T16:17:22Z,63477.85,0.53,0.47
2026-07-17T16:17:23Z,63480.00,0.54,0.46
2026-07-17T16:17:24Z,63485.99,0.56,0.45
2026-07-17T16:17:25Z,63485.99,0.56,0.45
2026-07-17T16:17:26Z,63484.81,0.58,0.41
2026-07-17T16:17:27Z,63484.81,0.58,0.41
2026-07-17T16:17:28Z,63485.99,0.58,0.41
2026-07-17T16:17:29Z,63490.00,0.58,0.41
2026-07-17T16:17:30Z,63490.00,0.58,0.41
2026-07-17T16:17:31Z,63490.00,0.58,0.41
2026-07-17T16:17:32Z,63489.99,0.58,0.41
2026-07-17T16:17:33Z,63489.99,0.58,0.41
2026-07-17T16:17:34Z,63490.00,0.58,0.41
2026-07-17T16:17:35Z,63490.00,0.58,0.41
2026-07-17T16:17:36Z,63492.00,0.57,0.42
2026-07-17T16:17:37Z,63482.01,0.55,0.46
2026-07-17T16:17:38Z,63482.00,0.54,0.46
2026-07-17T16:17:39Z,63478.01,0.54,0.46
2026-07-17T16:17:40Z,63478.01,0.54,0.46
2026-07-17T16:17:41Z,63478.01,0.54,0.46
2026-07-17T16:17:42Z,63478.00,0.53,0.47
2026-07-17T16:17:43Z,63478.00,0.52,0.48
2026-07-17T16:17:44Z,63474.00,0.51,0.49
2026-07-17T16:17:45Z,63472.01,0.51,0.49
2026-07-17T16:17:46Z,63472.01,0.51,0.49
2026-07-17T16:17:47Z,63472.02,0.51,0.49
2026-07-17T16:17:48Z,63472.02,0.51,0.49
2026-07-17T16:17:49Z,63479.99,0.55,0.46
2026-07-17T16:17:50Z,63485.99,0.57,0.42
2026-07-17T16:17:51Z,63485.99,0.59,0.41
2026-07-17T16:17:52Z,63498.00,0.61,0.39
2026-07-17T16:17:53Z,63506.00,0.62,0.38
2026-07-17T16:17:54Z,63507.96,0.62,0.38
2026-07-17T16:17:55Z,63507.96,0.62,0.38
2026-07-17T16:17:56Z,63507.96,0.61,0.39
2026-07-17T16:17:57Z,63507.64,0.60,0.40
2026-07-17T16:17:58Z,63496.01,0.58,0.41
2026-07-17T16:17:59Z,63496.00,0.57,0.42
2026-07-17T16:18:00Z,63496.00,0.57,0.42
2026-07-17T16:18:01Z,63496.00,0.56,0.43
2026-07-17T16:18:02Z,63492.01,0.56,0.45
2026-07-17T16:18:03Z,63490.01,0.56,0.45
2026-07-17T16:18:04Z,63487.13,0.54,0.46
2026-07-17T16:18:05Z,63486.01,0.56,0.43
2026-07-17T16:18:06Z,63486.01,0.56,0.43
2026-07-17T16:18:07Z,63486.45,0.56,0.43
2026-07-17T16:18:08Z,63486.44,0.56,0.43
2026-07-17T16:18:09Z,63486.44,0.57,0.42
2026-07-17T16:18:10Z,63490.00,0.58,0.41
2026-07-17T16:18:11Z,63490.00,0.59,0.41
2026-07-17T16:18:12Z,63490.00,0.60,0.40
2026-07-17T16:18:13Z,63491.99,0.60,0.40
2026-07-17T16:18:14Z,63492.00,0.60,0.40
2026-07-17T16:18:15Z,63492.00,0.60,0.40
2026-07-17T16:18:16Z,63492.00,0.59,0.41
2026-07-17T16:18:17Z,63492.00,0.59,0.41
2026-07-17T16:18:18Z,63491.99,0.58,0.41
2026-07-17T16:18:19Z,63491.99,0.57,0.42
2026-07-17T16:18:20Z,63489.45,0.57,0.42
2026-07-17T16:18:21Z,63489.46,0.57,0.42
2026-07-17T16:18:22Z,63489.46,0.58,0.41
2026-07-17T16:18:23Z,63491.99,0.58,0.41
2026-07-17T16:18:24Z,63491.99,0.60,0.40
2026-07-17T16:18:25Z,63491.99,0.61,0.39
2026-07-17T16:18:26Z,63498.00,0.62,0.38
2026-07-17T16:18:27Z,63507.62,0.66,0.34
2026-07-17T16:18:28Z,63507.62,0.66,0.34
2026-07-17T16:18:29Z,63507.62,0.66,0.34
2026-07-17T16:18:30Z,63507.62,0.65,0.35
2026-07-17T16:18:31Z,63507.62,0.65,0.35
2026-07-17T16:18:32Z,63507.63,0.65,0.35
2026-07-17T16:18:33Z,63507.63,0.65,0.35
2026-07-17T16:18:34Z,63507.63,0.65,0.35
2026-07-17T16:18:35Z,63507.62,0.65,0.35
2026-07-17T16:18:36Z,63507.63,0.65,0.35
2026-07-17T16:18:37Z,63507.63,0.65,0.35
2026-07-17T16:18:38Z,63507.63,0.65,0.35
2026-07-17T16:18:39Z,63507.63,0.65,0.35
2026-07-17T16:18:40Z,63507.62,0.65,0.35
2026-07-17T16:18:41Z,63507.62,0.65,0.35
2026-07-17T16:18:42Z,63499.06,0.59,0.41
2026-07-17T16:18:43Z,63499.06,0.59,0.41
2026-07-17T16:18:44Z,63498.01,0.59,0.41
2026-07-17T16:18:45Z,63492.51,0.58,0.41
2026-07-17T16:18:46Z,63492.50,0.58,0.41
2026-07-17T16:18:47Z,63492.51,0.58,0.41
2026-07-17T16:18:48Z,63492.51,0.58,0.41
2026-07-17T16:18:49Z,63492.51,0.58,0.41
2026-07-17T16:18:50Z,63492.00,0.58,0.41
2026-07-17T16:18:51Z,63492.00,0.59,0.41
2026-07-17T16:18:52Z,63492.01,0.59,0.41
2026-07-17T16:18:53Z,63492.01,0.59,0.41
2026-07-17T16:18:54Z,63492.01,0.59,0.41
2026-07-17T16:18:55Z,63492.00,0.59,0.41
2026-07-17T16:18:56Z,63492.00,0.59,0.41
2026-07-17T16:18:57Z,63492.00,0.59,0.41
2026-07-17T16:18:58Z,63492.00,0.59,0.41
2026-07-17T16:18:59Z,63492.01,0.59,0.41
2026-07-17T16:19:00Z,63490.01,0.57,0.42
