timestamp,btc_price,up_token_price,down_token_price
2026-07-15T21:30:04Z,64870.87,,
2026-07-15T21:30:05Z,64870.88,0.49,0.51
2026-07-15T21:30:06Z,64870.87,0.49,0.51
2026-07-15T21:30:07Z,64870.87,0.49,0.51
2026-07-15T21:30:08Z,64870.87,0.49,0.51
2026-07-15T21:30:09Z,64870.87,0.49,0.51
2026-07-15T21:30:10Z,64870.87,0.49,0.51
2026-07-15T21:30:11Z,64870.87,0.49,0.51
2026-07-15T21:30:12Z,64870.87,0.49,0.51
2026-07-15T21:30:13Z,64874.52,0.55,0.46
2026-07-15T21:30:14Z,64879.99,0.57,0.42
2026-07-15T21:30:15Z,64880.00,0.57,0.42
2026-07-15T21:30:16Z,64879.99,0.57,0.42
2026-07-15T21:30:17Z,64879.99,0.58,0.41
2026-07-15T21:30:18Z,64880.00,0.58,0.41
2026-07-15T21:30:19Z,64880.00,0.59,0.41
2026-07-15T21:30:20Z,64880.00,0.59,0.41
2026-07-15T21:30:21Z,64880.00,0.58,0.41
2026-07-15T21:30:22Z,64880.00,0.58,0.41
2026-07-15T21:30:23Z,64879.99,0.58,0.41
2026-07-15T21:30:24Z,64879.99,0.58,0.41
2026-07-15T21:30:25Z,64879.99,0.58,0.41
2026-07-15T21:30:26Z,64879.99,0.58,0.41
2026-07-15T21:30:27Z,64879.99,0.58,0.41
2026-07-15T21:30:28Z,64880.00,0.58,0.41
2026-07-15T21:30:29Z,64880.00,0.58,0.41
2026-07-15T21:30:30Z,64880.00,0.58,0.41
2026-07-15T21:30:31Z,64879.99,0.58,0.41
2026-07-15T21:30:32Z,64880.00,0.58,0.41
2026-07-15T21:30:33Z,64880.00,0.58,0.41
2026-07-15T21:30:34Z,64880.00,0.58,0.41
2026-07-15T21:30:35Z,64880.00,0.58,0.41
2026-07-15T21:30:36Z,64880.00,0.58,0.41
2026-07-15T21:30:37Z,64880.00,0.58,0.41
2026-07-15T21:30:38Z,64880.00,0.58,0.41
2026-07-15T21:30:39Z,64880.00,0.58,0.41
