timestamp,btc_price,up_token_price,down_token_price
2026-07-18T04:30:04Z,63985.99,,
2026-07-18T04:30:05Z,63985.99,0.52,0.48
2026-07-18T04:30:06Z,63986.00,0.52,0.48
2026-07-18T04:30:07Z,63985.99,0.52,0.48
2026-07-18T04:30:08Z,63985.99,0.51,0.49
2026-07-18T04:30:09Z,63985.99,0.51,0.49
2026-07-18T04:30:10Z,63986.00,0.51,0.49
2026-07-18T04:30:11Z,63985.99,0.51,0.49
2026-07-18T04:30:12Z,63986.00,0.51,0.49
2026-07-18T04:30:13Z,63985.99,0.51,0.49
2026-07-18T04:30:14Z,63985.99,0.51,0.49
2026-07-18T04:30:15Z,63986.00,0.51,0.49
2026-07-18T04:30:16Z,63986.00,0.51,0.49
2026-07-18T04:30:17Z,63986.00,0.51,0.49
2026-07-18T04:30:18Z,63986.00,0.51,0.49
2026-07-18T04:30:19Z,63986.00,0.51,0.49
2026-07-18T04:30:20Z,63986.00,0.51,0.49
2026-07-18T04:30:21Z,63986.00,0.51,0.49
2026-07-18T04:30:22Z,63986.00,0.51,0.49
2026-07-18T04:30:23Z,63985.99,0.51,0.49
2026-07-18T04:30:24Z,63985.99,0.51,0.49
2026-07-18T04:30:25Z,63986.00,0.51,0.49
2026-07-18T04:30:26Z,63986.00,0.51,0.49
2026-07-18T04:30:27Z,63986.00,0.51,0.49
2026-07-18T04:30:28Z,63986.00,0.51,0.49
2026-07-18T04:30:29Z,63986.00,0.51,0.49
2026-07-18T04:30:30Z,63985.99,0.51,0.49
2026-07-18T04:30:31Z,63986.00,0.51,0.49
2026-07-18T04:30:32Z,63986.00,0.51,0.49
2026-07-18T04:30:33Z,63986.00,0.51,0.49
2026-07-18T04:30:34Z,63986.00,0.51,0.49
2026-07-18T04:30:35Z,63986.00,0.51,0.49
2026-07-18T04:30:36Z,63986.00,0.51,0.49
2026-07-18T04:30:37Z,63986.00,0.51,0.49
2026-07-18T04:30:38Z,63986.00,0.51,0.49
2026-07-18T04:30:39Z,63985.99,0.51,0.49
2026-07-18T04:30:40Z,63986.00,0.51,0.49
2026-07-18T04:30:41Z,63986.00,0.51,0.49
2026-07-18T04:30:42Z,63986.00,0.51,0.49
2026-07-18T04:30:43Z,63985.99,0.51,0.49
2026-07-18T04:30:44Z,63985.99,0.51,0.49
2026-07-18T04:30:45Z,63986.00,0.51,0.49
2026-07-18T04:30:46Z,63985.99,0.51,0.49
