timestamp,btc_price,up_token_price,down_token_price
2026-07-16T21:30:05Z,64168.34,,
2026-07-16T21:30:06Z,64168.33,0.49,0.51
2026-07-16T21:30:07Z,64168.34,0.49,0.51
2026-07-16T21:30:08Z,64168.33,0.49,0.51
2026-07-16T21:30:09Z,64168.33,0.48,0.52
2026-07-16T21:30:10Z,64168.33,0.48,0.52
2026-07-16T21:30:11Z,64168.33,0.50,0.50
2026-07-16T21:30:12Z,64168.33,0.48,0.52
2026-07-16T21:30:13Z,64168.33,0.48,0.52
2026-07-16T21:30:14Z,64166.02,0.46,0.54
2026-07-16T21:30:15Z,64166.02,0.46,0.54
2026-07-16T21:30:16Z,64166.01,0.46,0.54
2026-07-16T21:30:17Z,64164.89,0.46,0.55
2026-07-16T21:30:18Z,64162.01,0.46,0.55
2026-07-16T21:30:19Z,64162.01,0.46,0.55
2026-07-16T21:30:20Z,64162.01,0.46,0.55
2026-07-16T21:30:21Z,64162.01,0.46,0.55
2026-07-16T21:30:22Z,64162.01,0.46,0.55
2026-07-16T21:30:23Z,64162.01,0.46,0.55
2026-07-16T21:30:24Z,64162.01,0.46,0.55
2026-07-16T21:30:25Z,64162.01,0.46,0.55
2026-07-16T21:30:26Z,64162.01,0.46,0.55
2026-07-16T21:30:27Z,64162.01,0.46,0.55
2026-07-16T21:30:28Z,64162.01,0.46,0.55
2026-07-16T21:30:29Z,64162.01,0.46,0.55
2026-07-16T21:30:30Z,64162.00,0.46,0.55
2026-07-16T21:30:31Z,64162.00,0.46,0.55
2026-07-16T21:30:32Z,64162.01,0.46,0.55
2026-07-16T21:30:33Z,64162.01,0.46,0.55
2026-07-16T21:30:34Z,64162.01,0.45,0.56
2026-07-16T21:30:35Z,64162.00,0.45,0.56
2026-07-16T21:30:36Z,64162.00,0.45,0.56
2026-07-16T21:30:37Z,64162.00,0.45,0.56
2026-07-16T21:30:38Z,64162.00,0.45,0.56
2026-07-16T21:30:39Z,64162.01,0.45,0.56
2026-07-16T21:30:40Z,64162.01,0.45,0.56
2026-07-16T21:30:41Z,64162.01,0.45,0.56
2026-07-16T21:30:42Z,64162.00,0.45,0.56
2026-07-16T21:30:43Z,64162.01,0.45,0.56
2026-07-16T21:30:44Z,64162.01,0.42,0.57
2026-07-16T21:30:45Z,64160.01,0.40,0.60
2026-07-16T21:30:46Z,64160.01,0.40,0.60
2026-07-16T21:30:47Z,64158.02,0.39,0.61
2026-07-16T21:30:48Z,64156.01,0.39,0.61
2026-07-16T21:30:49Z,64156.00,0.39,0.61
2026-07-16T21:30:50Z,64156.01,0.39,0.61
2026-07-16T21:30:51Z,64156.01,0.38,0.62
2026-07-16T21:30:52Z,64156.01,0.36,0.64
2026-07-16T21:30:53Z,64156.00,0.36,0.64
2026-07-16T21:30:54Z,64156.00,0.36,0.64
2026-07-16T21:30:55Z,64152.64,0.36,0.64
2026-07-16T21:30:56Z,64152.64,0.36,0.64
2026-07-16T21:30:57Z,64152.64,0.36,0.64
2026-07-16T21:30:58Z,64152.64,0.36,0.64
2026-07-16T21:30:59Z,64152.63,0.36,0.64
2026-07-16T21:31:00Z,64152.63,0.36,0.64
2026-07-16T21:31:01Z,64152.64,0.36,0.64
2026-07-16T21:31:02Z,64152.63,0.36,0.64
2026-07-16T21:31:03Z,64152.63,0.36,0.64
2026-07-16T21:31:04Z,64152.63,0.36,0.64
2026-07-16T21:31:05Z,64152.64,0.36,0.64
2026-07-16T21:31:06Z,64152.64,0.39,0.61
2026-07-16T21:31:07Z,64152.64,0.40,0.60
2026-07-16T21:31:08Z,64152.64,0.40,0.60
2026-07-16T21:31:09Z,64152.64,0.40,0.60
2026-07-16T21:31:10Z,64152.63,0.40,0.60
2026-07-16T21:31:11Z,64152.63,0.40,0.60
2026-07-16T21:31:12Z,64152.64,0.40,0.60
2026-07-16T21:31:13Z,64152.64,0.40,0.60
2026-07-16T21:31:14Z,64152.64,0.40,0.60
2026-07-16T21:31:15Z,64152.64,0.40,0.60
2026-07-16T21:31:16Z,64152.63,0.40,0.60
2026-07-16T21:31:17Z,64156.00,0.43,0.56
2026-07-16T21:31:18Z,64156.00,0.43,0.56
2026-07-16T21:31:19Z,64156.00,0.43,0.56
2026-07-16T21:31:20Z,64156.00,0.43,0.56
2026-07-16T21:31:21Z,64155.99,0.43,0.56
2026-07-16T21:31:22Z,64155.99,0.43,0.56
2026-07-16T21:31:23Z,64155.99,0.43,0.56
2026-07-16T21:31:24Z,64155.99,0.43,0.56
2026-07-16T21:31:25Z,64155.99,0.43,0.56
2026-07-16T21:31:26Z,64158.30,0.46,0.55
2026-07-16T21:31:27Z,64159.99,0.46,0.54
2026-07-16T21:31:28Z,64160.00,0.46,0.54
2026-07-16T21:31:29Z,64160.00,0.46,0.54
2026-07-16T21:31:30Z,64160.00,0.46,0.54
2026-07-16T21:31:31Z,64160.00,0.46,0.54
2026-07-16T21:31:32Z,64160.00,0.46,0.54
2026-07-16T21:31:33Z,64159.99,0.46,0.54
2026-07-16T21:31:34Z,64160.00,0.46,0.54
2026-07-16T21:31:35Z,64160.00,0.46,0.54
2026-07-16T21:31:36Z,64161.75,0.46,0.54
